"遠","en too-i","en: 円延沿炎怨宴媛援園煙猿鉛塩演縁艶"
"鉛","en namari","en: 円延沿炎怨宴媛援園煙猿遠塩演縁艶"
"塩","en shio","en: 円延沿炎怨宴媛援園煙猿遠鉛演縁艶, shio: 潮"
"演","en","en: 円延沿炎怨宴媛援園煙猿遠鉛塩縁艶"
"縁","en fuchi","en: 円延沿炎怨宴媛援園煙猿遠鉛塩演艶"
"艶","en tsuya","en: 円延沿炎怨宴媛援園煙猿遠鉛塩演縁"
"汚","o kega-su kega-reru kega-rawashii yogo-su yogo-reru kitana-i","o: 悪緒小尾雄"
"王","ō","ō: 凹央応往押旺欧殴桜翁奥横皇黄"
"凹","ō","ō: 王央応往押旺欧殴桜翁奥横皇黄"
"央","ō","ō: 王凹応往押旺欧殴桜翁奥横皇黄"
"応","ō kota-eru","ō: 王凹央往押旺欧殴桜翁奥横皇黄, kota-eru: 答"
"往","ō","ō: 王凹央応押旺欧殴桜翁奥横皇黄"
"押","ō o-su o-saeru","ō: 王凹央応往旺欧殴桜翁奥横皇黄, o-su: 推"
"旺","ō","ō: 王凹央応往押欧殴桜翁奥横皇黄"
"欧","ō","ō: 王凹央応往押旺殴桜翁奥横皇黄"
"殴","ō nagu-ru","ō: 王凹央応往押旺欧桜翁奥横皇黄"
"桜","ō sakura","ō: 王凹央応往押旺欧殴翁奥横皇黄"
"翁","ō","ō: 王凹央応往押旺欧殴桜奥横皇黄"
"奥","ō oku","ō: 王凹央応往押旺欧殴桜翁横皇黄, oku: 屋億憶臆"
"横","ō yoko","ō: 王凹央応往押旺欧殴桜翁奥皇黄"
"岡","",""
"屋","oku ya","oku: 奥億憶臆, ya: 家矢八冶夜野弥"
"億","oku","oku: 奥屋憶臆"
"憶","oku","oku: 奥屋億臆"
"臆","oku","oku: 奥屋億憶"
"虞","osore",""
"乙","otsu",""
"俺","ore",""
"卸","oro-su oroshi",""
"音","on in oto ne","on: 怨恩温穏御, in: 引印因咽姻員院淫陰飲隠韻, ne: 根値"
"恩","on","on: 怨音温穏御"
"温","on atata-ka atata-kai atata-maru atata-meru","on: 怨音恩穏御, atata-ka: 暖, atata-kai: 暖, atata-maru: 暖, atata-meru: 暖"
"穏","on oda-yaka","on: 怨音恩温御"
"下","ka ge shita shimo moto sa-geru sa-garu kuda-ru kuda-su kuda-saru o-rosu o-riru","ka: 化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, ge: 解外, shita: 舌, shimo: 霜, moto: 基元本, sa-geru: 提, o-rosu: 降, o-riru: 降"
"化","ka ke ba-keru ba-kasu","ka: 下火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, ke: 家気毛"
"火","ka hi","ka: 下化加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, hi: 灯日比皮妃否批彼披肥非卑飛疲秘被悲扉費碑罷避泌氷"
"加","ka kuwa-eru kuwa-waru","ka: 下化火可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"可","ka","ka: 下化火加仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"仮","ka kari","ka: 下化火加可何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"何","ka nani","ka: 下化火加可仮花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"花","ka hana","ka: 下化火加可仮何佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, hana: 華鼻"
"佳","ka","ka: 下化火加可仮何花価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"価","ka atai","ka: 下化火加可仮何花佳果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, atai: 値"
"果","ka ha-tasu ha-teru ha-te","ka: 下化火加可仮何花佳価河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"河","ka kawa","ka: 下化火加可仮何花佳価果苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, kawa: 革川皮"
"苛","ka","ka: 下化火加可仮何花佳価果河科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"科","ka","ka: 下化火加可仮何花佳価果河苛架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"架","ka ka-keru ka-karu","ka: 下化火加可仮何花佳価果河苛科夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, ka-keru: 掛駆欠懸賭, ka-karu: 掛懸"
"夏","ka natsu","ka: 下化火加可仮何花佳価果河苛科架家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"家","ka ke ie ya","ka: 下化火加可仮何花佳価果河苛科架夏荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, ke: 化気毛, ya: 屋矢八冶夜野弥"
"荷","ka ni","ka: 下化火加可仮何花佳価果河苛科架夏家華菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, ni: 二尼弐"
"華","ka hana","ka: 下化火加可仮何花佳価果河苛科架夏家荷菓貨渦過嫁暇禍靴寡歌箇稼課蚊香日, hana: 花鼻"
"菓","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華貨渦過嫁暇禍靴寡歌箇稼課蚊香日"
"貨","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓渦過嫁暇禍靴寡歌箇稼課蚊香日"
"渦","ka uzu","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨過嫁暇禍靴寡歌箇稼課蚊香日"
"過","ka su-giru su-gosu ayama-tsu ayama-chi","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦嫁暇禍靴寡歌箇稼課蚊香日"
"嫁","ka yome totsu-gu","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過暇禍靴寡歌箇稼課蚊香日"
"暇","ka hima","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁禍靴寡歌箇稼課蚊香日"
"禍","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇靴寡歌箇稼課蚊香日"
"靴","ka kutsu","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍寡歌箇稼課蚊香日, kutsu: 屈掘窟"
"寡","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴歌箇稼課蚊香日"
"歌","ka uta uta-u","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡箇稼課蚊香日, uta-u: 謡"
"箇","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌稼課蚊香日"
"稼","ka kase-gu","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇課蚊香日"
"課","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼蚊香日"
"蚊","ka","ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課香日"
"牙","ga kiba","ga: 瓦我画芽賀雅餓"
"瓦","ga kawara","ga: 牙我画芽賀雅餓"
"我","ga ware wa","ga: 牙瓦画芽賀雅餓, wa: 輪和話"
"画","ga kaku","ga: 牙瓦我芽賀雅餓, kaku: 各角拡革格核殻郭覚較隔閣確獲嚇穫客"
"芽","ga me","ga: 牙瓦我画賀雅餓, me: 雌女目"
"賀","ga","ga: 牙瓦我画芽雅餓"
"雅","ga","ga: 牙瓦我画芽賀餓"
"餓","ga","ga: 牙瓦我画芽賀雅"
"介","kai","kai: 回灰会快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝"
"回","kai mawa-ru mawa-su","kai: 介灰会快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝"
"灰","kai hai","kai: 介回会快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝, hai: 拝杯背肺俳配排敗廃輩"
"会","kai e a-u","kai: 介回灰快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝, e: 絵恵江餌重柄, a-u: 合遭"
"快","kai kokoroyo-i","kai: 介回灰会戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝"
"戒","kai imashi-meru","kai: 介回灰会快改怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝"
"改","kai arata-meru arata-maru","kai: 介回灰会快戒怪拐悔海界皆械絵開階塊楷解潰壊懐諧貝"
"怪","kai aya-shii aya-shimu","kai: 介回灰会快戒改拐悔海界皆械絵開階塊楷解潰壊懐諧貝, aya-shii: 妖"
"拐","kai","kai: 介回灰会快戒改怪悔海界皆械絵開階塊楷解潰壊懐諧貝"
"悔","kai ku-iru ku-yamu kuya-shii","kai: 介回灰会快戒改怪拐海界皆械絵開階塊楷解潰壊懐諧貝"
"海","kai umi","kai: 介回灰会快戒改怪拐悔界皆械絵開階塊楷解潰壊懐諧貝"
"界","kai","kai: 介回灰会快戒改怪拐悔海皆械絵開階塊楷解潰壊懐諧貝"
"皆","kai mina","kai: 介回灰会快戒改怪拐悔海界械絵開階塊楷解潰壊懐諧貝"
"械","kai","kai: 介回灰会快戒改怪拐悔海界皆絵開階塊楷解潰壊懐諧貝"
"絵","kai e","kai: 介回灰会快戒改怪拐悔海界皆械開階塊楷解潰壊懐諧貝, e: 会恵江餌重柄"
"開","kai hira-ku hira-keru a-ku a-keru","kai: 介回灰会快戒改怪拐悔海界皆械絵階塊楷解潰壊懐諧貝, a-ku: 空明, a-keru: 空明"
"階","kai","kai: 介回灰会快戒改怪拐悔海界皆械絵開塊楷解潰壊懐諧貝"
"塊","kai katamari","kai: 介回灰会快戒改怪拐悔海界皆械絵開階楷解潰壊懐諧貝"
"楷","kai","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊解潰壊懐諧貝"
"解","kai ge to-ku to-kasu to-keru","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷潰壊懐諧貝, ge: 下外, to-ku: 説溶, to-kasu: 溶, to-keru: 溶"
"潰","kai tsubu-su tsubu-reru","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷解壊懐諧貝"
"壊","kai kowa-su kowa-reru","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷解潰懐諧貝"
"懐","kai futokoro natsu-kashii natsu-kashimu natsu-ku natsu-keru","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷解潰壊諧貝"
"諧","kai","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐貝"
"貝","kai","kai: 介回灰会快戒改怪拐悔海界皆械絵開階塊楷解潰壊懐諧"
"外","gai ge soto hoka hazu-su hazu-reru","gai: 劾害崖涯街慨蓋該概骸, ge: 下解, hoka: 他"
"劾","gai","gai: 外害崖涯街慨蓋該概骸"
"害","gai","gai: 外劾崖涯街慨蓋該概骸"
"崖","gai gake","gai: 外劾害涯街慨蓋該概骸"
"涯","gai","gai: 外劾害崖街慨蓋該概骸"
"街","gai machi","gai: 外劾害崖涯慨蓋該概骸, machi: 町"
"慨","gai","gai: 外劾害崖涯街蓋該概骸"
"蓋","gai futa","gai: 外劾害崖涯街慨該概骸, futa: 双二"
"該","gai","gai: 外劾害崖涯街慨蓋概骸"
"概","gai","gai: 外劾害崖涯街慨蓋該骸"
"骸","gai","gai: 外劾害崖涯街慨蓋該概"
"垣","kaki","kaki: 柿"
"柿","kaki","kaki: 垣"
"各","kaku onoono","kaku: 画角拡革格核殻郭覚較隔閣確獲嚇穫客"
"角","kaku kado tsuno","kaku: 画各拡革格核殻郭覚較隔閣確獲嚇穫客, kado: 門"
"拡","kaku","kaku: 画各角革格核殻郭覚較隔閣確獲嚇穫客"
"革","kaku kawa","kaku: 画各角拡格核殻郭覚較隔閣確獲嚇穫客, kawa: 河川皮"
"格","kaku","kaku: 画各角拡革核殻郭覚較隔閣確獲嚇穫客"
"核","kaku","kaku: 画各角拡革格殻郭覚較隔閣確獲嚇穫客"
"殻","kaku kara","kaku: 画各角拡革格核郭覚較隔閣確獲嚇穫客, kara: 空唐"
"郭","kaku","kaku: 画各角拡革格核殻覚較隔閣確獲嚇穫客"
"覚","kaku obo-eru sa-masu sa-meru","kaku: 画各角拡革格核殻郭較隔閣確獲嚇穫客, sa-masu: 冷, sa-meru: 冷"
"較","kaku","kaku: 画各角拡革格核殻郭覚隔閣確獲嚇穫客"
"隔","kaku heda-teru heda-taru","kaku: 画各角拡革格核殻郭覚較閣確獲嚇穫客"
"閣","kaku","kaku: 画各角拡革格核殻郭覚較隔確獲嚇穫客"
"確","kaku tashi-ka tashi-kameru","kaku: 画各角拡革格核殻郭覚較隔閣獲嚇穫客"
"獲","kaku e-ru","kaku: 画各角拡革格核殻郭覚較隔閣確嚇穫客, e-ru: 得"
"嚇","kaku","kaku: 画各角拡革格核殻郭覚較隔閣確獲穫客"
"穫","kaku","kaku: 画各角拡革格核殻郭覚較隔閣確獲嚇客"
"学","gaku mana-bu","gaku: 岳楽額顎"
"岳","gaku take","gaku: 学楽額顎, take: 丈竹"
"楽","gaku raku tano-shii tano-shimu","gaku: 学岳額顎, raku: 絡落酪"
"額","gaku hitai","gaku: 学岳楽顎"
"顎","gaku ago","gaku: 学岳楽額"
"掛","ka-keru ka-karu kakari","ka-keru: 架駆欠懸賭, ka-karu: 架懸, kakari: 係"
"潟","kata","kata: 形型肩片方"
"括","katsu","katsu: 活喝渇割葛滑褐轄"
"活","katsu","katsu: 括喝渇割葛滑褐轄"
"喝","katsu","katsu: 括活渇割葛滑褐轄"
"渇","katsu kawa-ku","katsu: 括活喝割葛滑褐轄, kawa-ku: 乾"
"割","katsu wa-ru wari wa-reru sa-ku","katsu: 括活喝渇葛滑褐轄, sa-ku: 咲裂"
"葛","katsu kuzu","katsu: 括活喝渇割滑褐轄"
"滑","katsu kotsu sube-ru name-raka","katsu: 括活喝渇割葛褐轄, kotsu: 骨"
"褐","katsu","katsu: 括活喝渇割葛滑轄"
"轄","katsu","katsu: 括活喝渇割葛滑褐"
"且","ka-tsu","ka-tsu: 勝"
"株","kabu",""
"釜","kama","kama: 鎌窯"
"鎌","kama","kama: 釜窯"
"刈","ka-ru","ka-ru: 駆狩"
"干","kan ho-su hi-ru","kan: 刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"刊","kan","kan: 干甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"甘","kan ama-i ama-eru ama-yakasu","kan: 干刊汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"汗","kan ase","kan: 干刊甘缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"缶","kan","kan: 干刊甘汗完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"完","kan","kan: 干刊甘汗缶肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"肝","kan kimo","kan: 干刊甘汗缶完官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"官","kan","kan: 干刊甘汗缶完肝冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"冠","kan kanmuri","kan: 干刊甘汗缶完肝官巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"巻","kan ma-ku maki","kan: 干刊甘汗缶完肝官冠看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, maki: 牧"
"看","kan","kan: 干刊甘汗缶完肝官冠巻陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"陥","kan ochii-ru otoshii-reru","kan: 干刊甘汗缶完肝官冠巻看乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"乾","kan kawa-ku kawa-kasu","kan: 干刊甘汗缶完肝官冠巻看陥勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, kawa-ku: 渇"
"勘","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"患","kan wazura-u","kan: 干刊甘汗缶完肝官冠巻看陥乾勘貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, wazura-u: 煩"
"貫","kan tsuranu-ku","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"寒","kan samu-i","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"喚","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"堪","kan ta-eru","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, ta-eru: 絶耐"
"換","kan ka-eru ka-waru","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, ka-eru: 替代変, ka-waru: 替代変"
"敢","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"棺","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"款","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"間","kan ken aida ma","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, ken: 犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸, ma: 真麻摩磨魔"
"閑","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"勧","kan susu-meru","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲, susu-meru: 進薦"
"寛","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧幹感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"幹","kan miki","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛感漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"感","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹漢慣管関歓監緩憾還館環簡観韓艦鑑甲"
"漢","kan","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感慣管関歓監緩憾還館環簡観韓艦鑑甲"
"慣","kan na-reru na-rasu","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢管関歓監緩憾還館環簡観韓艦鑑甲, na-rasu: 鳴"
"管","kan kuda","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣関歓監緩憾還館環簡観韓艦鑑甲"
"関","kan seki kaka-waru","kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管歓監緩憾還館環簡観韓艦鑑甲, seki: 夕斥石赤昔析席脊隻惜戚責跡積績籍"
