極,poles,,"積極 (せっきょく): positive, progressive
極めて (きわめて): exceedingly, extremely, decisively
極端 (きょくたん): extreme, extremity
究極 (きゅうきょく): ultimate, final, last, eventual
極 (ごく): 10^48, quindecillion"
臣,"kanji component: retainer, minister",しん,"大臣 (だいじん): cabinet minister
臣 (おみ): Omi (hereditary title; orig. one of the two highest such titles, later demoted to sixth highest of eight)
家臣 (かしん): vassal, retainer
忠臣蔵 (ちゅうしんぐら): performance or narrative based on the story of the Forty-seven Ronin (esp. the Kanadehon Chushingura, an epic puppet play first performed in 1748)
朝臣 (ちょうしん): courtier"
蔵,warehouse,,"冷蔵庫 (れいぞうこ): refrigerator, fridge
内蔵 (ないぞう): internal (e.g. disk), built-in, equipped (with)
蔵 (くら): warehouse, storehouse, cellar, magazine, granary, godown, depository, treasury, elevator
貯蔵 (ちょぞう): storage, preservation
武蔵 (むさし): Musashi, historical region consisting of modern Tokyo, Saitama and eastern Kanagawa prefectures"
奥,heart,,"奥 (おく): inner part, inside, interior, depths (e.g. of a forest), back (of a house, drawer, etc.), bottom (e.g. of one's heart), recesses, heart
奥さん (おくさん): wife, your wife, his wife, married lady, madam
奥様 (おくさま): wife, your wife, his wife, married lady, madam
奥行き (おくゆき): depth, length
山奥 (やまおく): deep in the mountains, mountain recesses"
都,metropolis,,"京都 (きょうと): Kyoto (city)
都市 (とし): town, city, municipal, urban
都合 (つごう): circumstances, condition, convenience
都 (みやこ): capital, metropolis, seat of government
首都 (しゅと): capital city, metropolis"
圭,"square jewel",,
掛,hang,,"掛け (かけ): money owed on an account, bill
仕掛け (しかけ): device, contrivance, mechanism, gadget
出掛け (でがけ): (being) about to start out, (being) about to leave
掛かり (かかり): starting, engaging
出掛ける (でかける): to go out (e.g. on an excursion or outing), to leave, to depart, to start, to set out"
段,steps,,"普段 (ふだん): usual, normal, everyday, habitual, ordinary
値段 (ねだん): price, cost
段階 (だんかい): grade, level, stage, class, phase, steps, order, gradation
手段 (しゅだん): means, way, measure
階段 (かいだん): stairs, stairway, staircase"
態,condition,,"状態 (じょうたい): current status, condition, situation, circumstances, state
事態 (じたい): situation, (present) state of affairs, circumstances
態度 (たいど): attitude, manner, behaviour
形態 (けいたい): form, shape, figure
実態 (じったい): true state, actual condition, reality"
江,inlet,,"江戸 (えど): Edo (old name of Tokyo)
江 (え): inlet, bay
堀江 (ほりえ): canal
江戸城 (えどじょう): Edo Castle (residence of the Shogun during the Edo period, now the site of the Tokyo Imperial Palace)
入り江 (いりえ): inlet, cove, creek, bay"
悲,sad,,"悲しい (かなしい): sad, miserable, unhappy, sorrowful
悲劇 (ひげき): tragedy, tragic drama, tragic play
悲しみ (かなしみ): sadness, sorrow, grief
悲惨 (ひさん): disastrous, tragic, miserable, wretched, pitiful, woeful
悲鳴 (ひめい): shriek, scream"
限,limit,,"限り (かぎり): limit, limits, bounds
限定 (げんてい): limit, restriction
制限 (せいげん): restriction, restraint, limitation, limit
限界 (げんかい): limit, bound
期限 (きげん): term, period, time frame"
肖,resemblance,,"肖像 (しょうぞう): portrait, likeness, picture
不肖 (ふしょう): unworthiness (of one's father, teacher, etc.)"
消,extinguish,,"消費 (しょうひ): consumption, expenditure
解消 (かいしょう): cancellation, liquidation, resolution, reduction (e.g. of stress)
消化 (しょうか): digestion (of food)
消える (きえる): to go out, to vanish, to disappear
消耗 (しょうもう): exhaustion, consumption, using up, dissipation, waste"
絶,discontinue,,"絶対 (ぜったい): absolutely, unconditionally
絶望 (ぜつぼう): despair, hopelessness
絶妙 (ぜつみょう): exquisite, superb, perfect, miraculous
絶賛 (ぜっさん): high praise, great admiration, rave reviews
拒絶 (きょぜつ): refusal, rejection"
追,follow,,"追加 (ついか): addition, supplement, appending, appendix
追記 (ついき): PS, postscript
追求 (ついきゅう): pursuit (of a goal, ideal, etc.), search, chase, seeking after
追って (おって): later on, shortly, presently, afterwards, in due course, by and by
追う (おう): to chase, to run after, to pursue, to follow after"
勝,win,,"勝手 (かって): one's own convenience, one's way, selfishness
優勝 (ゆうしょう): overall victory, championship
勝ち (かち): win, victory
勝利 (しょうり): victory, triumph, conquest, success, win
勝負 (しょうぶ): victory or defeat"
離,detach,,"離れ (ばなれ): separation from, loss of interest in, independence of, distancing (of oneself) from, disillusionment with, alienation from (something)
距離 (きょり): distance, range
分離 (ぶんり): separation, partition, detachment, segregation, isolation
離婚 (りこん): divorce
離れる (はなれる): to be separated, to be apart, to be distant"
精,refined,,"精神 (せいしん): mind, spirit, soul, heart, ethos
精度 (せいど): precision, accuracy
精一杯 (せいいっぱい): the best one can do, one's best effort
精進 (しょうじん): concentration, diligence, devotion
精密 (せいみつ): precise, exact, detailed, accurate, minute, close"
与,give,,"与え (あたえ): gift, godsend
与える (あたえる): to give (esp. to someone of lower status), to bestow, to grant, to confer, to present, to award
給与 (きゅうよ): pay, salary, wages
関与 (かんよ): participation, taking part in, participating in, being concerned in
与党 (よとう): ruling party, government party, party in power, government"
守,protect,,"守る (まもる): to protect, to guard, to defend
守り (もり): babysitting, babysitter
保守 (ほしゅ): maintenance
守備 (しゅび): defense, defence
留守 (るす): absence, being away from home"
氺,"kanji component: water",したみず,
藤,wisteria,,"葛藤 (かっとう): conflict, complication, troubles, discord
藤 (ふじ): wisteria (esp. Japanese wisteria, Wisteria floribunda), wistaria
藤本 (とうほん): climbing trees, liana
藤棚 (ふじだな): wisteria trellis, wisteria arbor (arbour), wisteria pergola"
類,sort,,"種類 (しゅるい): variety, kind, type, category
類 (るい): kind, sort, type, class, genus, order, family
人類 (じんるい): mankind, humanity
書類 (しょるい): document, official papers
分類 (ぶんるい): classification, categorization, sorting"
妻,wife,,"妻 (つま): wife
夫妻 (ふさい): husband and wife, married couple
妻子 (さいし): wife and children
吾妻 (あずま): my spouse
人妻 (ひとづま): married woman"
素,elementary,,"素晴らしい (すばらしい): wonderful, splendid, magnificent
素敵 (すてき): lovely, wonderful, nice, great, fantastic, superb, cool
要素 (ようそ): component, factor, item (e.g. in list)
素材 (そざい): ingredient, (raw) material, resource
素 (もと): origin, source"
官,"government official",,"官 (かん): government service, the bureaucracy
官僚 (かんりょう): bureaucrat, government official, bureaucracy
長官 (ちょうかん): secretary (government), director, chief
警官 (けいかん): police officer, policeman, constable
官房 (かんぼう): government secretariat"
飠,"kanji component: eat, food",しょくへん,
館,"public building",,"館 (やかた): mansion, palace, manor house, castle
図書館 (としょかん): library
美術館 (びじゅつかん): art gallery, art museum
博物館 (はくぶつかん): museum
会館 (かいかん): meeting hall, assembly hall"
史,history,,"歴史 (れきし): history
史 (し): history
史上 (しじょう): in history, ever, historical
女史 (じょし): Ms, Miss, Madame
史実 (しじつ): historical fact"
那,what,,"旦那 (だんな): master (of a house, shop, etc.)
刹那 (せつな): moment, instant
若旦那 (わかだんな): young master, young gentleman"
谷,"kanji component: valley",たに,"谷 (たに): valley
谷間 (たにま): valley, ravine, chasm, dell
谷川 (たにがわ): mountain stream
渓谷 (けいこく): valley (with a river running through it), gorge, ravine, canyon
峡谷 (きょうこく): gorge, ravine, canyon, glen"
容,contain,,"内容 (ないよう): contents, content, substance, matter, detail, import
美容 (びよう): beauty of figure or form
容量 (ようりょう): capacity, volume
容器 (ようき): container, receptacle, vessel, packaging
容易 (ようい): easy, simple, plain"
甫,"for the first time",,
敷,spread,,"敷地 (しきち): site, plot, lot, grounds
屋敷 (やしき): residence, estate, grounds, premises, mansion
敷居 (しきい): threshold (esp. one with grooves for sliding doors), sill
河川敷 (かせんじき): flood plain, river terrace, riverside area, area between river and river bank
敷き (しき): spreading, laying out, covering"
答,answer,,"答え (こたえ): answer, reply, response, solution
回答 (かいとう): reply, answer
答える (こたえる): to answer, to reply
応答 (おうとう): reply, answer, response
返答 (へんとう): reply, answer"
住,dwelling,,"住宅 (じゅうたく): residence, housing, residential building
住民 (じゅうみん): inhabitant, resident, citizen, population
住む (すむ): to live (of humans), to reside, to inhabit, to dwell, to abide
住所 (じゅうしょ): address (e.g. of house), residence, domicile
在住 (ざいじゅう): residing, living, dwelling"
折,fold,,"折れ (おれ): fold, bend, broken part
時折 (ときおり): sometimes
折 (おり): opportunity, chance, occasion, time
挫折 (ざせつ): setback, failure (e.g. plans, business), frustration, discouragement
折り返し (おりかえし): by return, (call or write back) without delay"
宿,inn,,"宿 (しゅく): outcasts common around the Kyoto region from the Kamakura period to the Edo period
宿泊 (しゅくはく): accommodation, lodging
宿題 (しゅくだい): homework, assignment
合宿 (がっしゅく): lodging together, training camp, boarding house
宿命 (しゅくめい): fate, destiny, predestination"
遊,play,,"遊び (あそび): playing
遊ぶ (あそぶ): to play, to enjoy oneself, to have a good time
遊園 (ゆうえん): playground (for children), park
浮遊 (ふゆう): floating, drifting, suspension
遊具 (ゆうぐ): play equipment, playground equipment"
計,measure,,"計画 (けいかく): plan, project, schedule, scheme, program, programme
計算 (けいさん): calculation, reckoning, count
設計 (せっけい): plan, design, layout
計 (けい): plan
時計 (とけい): watch, clock, timepiece"
