亻,化仁仏仕仙他代付仮伎休仰件仲伝任伐伏位何花佐作伺似住伸体但低伯伴依佳価供使侍府附侮併夜例係侯俊侵信促俗便保侶俺荷倹個候借修倉値倒俳倍俵俸倣倫液貨偽偶健宿側袋停偵符偏悠偉喉創貸備傍靴僅傾傑傲債催傷僧賃働像閥腐僕僚億儀褒儒縮償優
匕,化匂尼北旨死老壱花者泥指背脂能貨喝渇掲頃蛇著都紫煮暑葬靴褐傾詣署疑熊雌緒態謁稽諸箸罷凝賭擬
八,火公分穴灰共灯貝究呉災兵沿炎供空松炊典突炉洪秋窃則炭貞畑負盆員唄翁夏娯貢財浜粉紛貨貫基控黄頃訟責船窓側率淡窒頂偵貪敗販貧賀期棋貴欺港項煮順勝焼焦須然測貸貯貼買費雰貿煙鉛虞頑窟傾碁債搾資愁照摂賊損賃殿頓煩頒滅預賂賄演寡慣旗誤総憎漬領遺横潰窮賛賜質熟賞選談賠賓賦噴墳憤暴窯賢積賭頭燃頰頼購償礁績燥頻額顎顔顕鎖贈題類韻願瀬爆顧
人,火介今内夫以失囚丙令灰会企合灯肉肌肝含吟災似肖扶余冷育炎券肩肯肢炊卒迭念命炉界削拾秋叙食胎炭胆背肺畑柄胸脅拳骨脂徐除宵消脊秩途病倫規脚渓捨斜脱淡貪捻脳絵幾給琴傘煮勝焼焦硝然替塔搭答愉煙滑漢愁照飾嘆腸鉄塗煩滅腰鈴零憎腐僕領賛熟潜談徹撤舗撲養輪論骸機燃諭輸礁燥謄齢難癒鶏髄臓爆騰
㐅,刈凶気希刹胸悩脳置
刂,刈刊刑列判別利刻刷刹刺制到例型削前則帰剣剛剤倒剝班剖烈剰側梨副割創測愉痢裂煎製罰劇諭輸癒
凵,凶凹出凸画屈拙胸帯悩掘脳堀歯棄窟滞齢
匸,区医欧殴枢匿駆
乂,区文対欧殴枢蚊紋斑駆
大,犬太天矢失因伏医狂状汰戻奇参実知迭突奈奉奔咽姻狭契侯咲狩臭送美俺恩候蚕疾秩朕俸涙寄埼崎惨爽族添椅奥喚換喫喉然短棒嗅献誇嫉痴鉄漠関疑獄駄奪器遷黙獲凝衡獣燃奮擬矯騎類
二,元五互仁井夫示失丼会伝弐囲完芸扶玩券実宗迭奈冠建津発律院恭拳悟耕書秩尉異基規渓健祭粛崇転票庸雲絵款期棋欺勝替廃筆暇漢頑禁碁溝嘆鉄旗語構魂際察漂僕慰賛潜踪標撲曇隷鍵講購擦戴謄翼襟難鶏騰
儿,元匹兄四光充先完見克売玩況虎呪免冠祝甚洗発院悦鬼党勉逸勘規現視商脱覚喚堪換暁焼税統廃塊寛頑続境魂銃説読鋭閲輝魅親醜覧観鏡競魔
幺,幻玄幼糸系弦紀級糾係後紅約幽索紙純素孫畜納紛紡紋郷経舷紺細終紹紳組率累絵幾給結絞紫滋統絡継絹慈続蓄維綱磁緒総遜綿網緑練縁緩畿緊潔縄線締編緯機縦縛繁縫縮績繊繭織繕繰羅響懸
𠃌,幻羽成城翁扇習盛翌誠濯翼翻曜躍
一,戸互今天丘正旦丙本令芋宇気曲刑光行合再死至同弐百両列含汽吟形呉更体但低豆兵余冷戻延岳肩事所征担直底抵邸東到念拝武併奉房命例炉威屋垣型研恒咲室拾叙政宣送耐胆昼洞肺柄便夏桁娯蚕残殊殉書徐除症扇値致朕途倒凍胴病浜俸倫涙烈域啓梗頃斜宿術唱曹窒頂陳添得貪捻瓶握媛援開街喜貴給暁極琴減雇硬項最順焼証場植殖須葬替短塔搭棟湯痘登答筒扉塀棒満無愉揚陽量裂惑虞隔感頑傾鼓溝傷暖置腸塗頓農鉢煩頒豊滅預鈴零演寡関誤構需遭端銅瘍領練遺潰緩輝権撮衝潜槽誕澄賓賦舞餅憂輪霊論衛憾還興衡儒樹獣整壇緻頭濃膨頰諭輸融頼錬環講購縮頻優覧齢額顎顔顕題懲闘癒糧類艶願瀬麗顧
尸,戸尺尻尼尽局声択沢尿尾戻居屈肩刷所泥届房炉屋昼扇倉展涙尉掘啓釈据堀訳握雇創属遅扉塀窟裾殿駅層漏慰嘱履顧
彑,互彙
十,午支升古汁半由伎迅早年岐技克辛伴判居享協苦固枝肢昇卒卓宙抽直届阜奉奔油枠計故枯砕草単南卑飛個宰栽索袖真針粋帯値畔俸郭許黄章酔据率笛悼暁湖裁傘軸焼植殖弾朝博棒棄献鼓載辞準慎裾戦禅滞置演箇塾彰障嫡摘滴適徳碑辣横熟嘲潮敵噴墳憤壊懐錮避壁繊戴聴韓鎮璧癖
厶,公勾仏去広台払弁会至伝却芸私冶拡参始治松到法屋室怠胎翁鬼致倒能脚強惨訟窓窒転握雲絵雄塊鉱熊魂総態罷魅緻曇醜魔
勹,勾匂句包旬色均易拘的物抱泡胞約胸酌殉砲喝渇菊掲釣陶敬場湯揚陽褐傷腸飽瘍謁潟駒賜濁艶警驚
子,孔好字存孝学季享乳孤厚孫浮郭教猛遊酵塾遜熟
乚,孔札礼乱乳俺竜滝電
亼,今令合含吟余冷念命拾叙徐除途倫斜貪捻給琴塔搭答愉塗鈴零領輪論諭輸齢癒
乛,今含吟念是旋貪捻琴婿疎堤提疑凝擬礎題
又,支収双反友奴仮伎岐技努投抜坂阪返没役殴怪径茎股枝肢取受叔板版服疫叙侵段度怒殺浸隻捜桑般殻経祭寂授淑設販媛援軽堅最痩渡飯報暇毀鼓寝腎暖殿督搬穀際察髪慢漫緩緊撃撮趣盤獲賢擦鍛穫騒護
丩,収叫糾
廾,升弁刑戒形弄昇併奔型研飛械瓶開暁焼葬塀算噴墳憤弊餅
小,少示糸劣系沙抄肖妙京宗叔尚奈歩紀級糾係県紅砂削省秒約原索紙純宵消称素孫納紛紡紋尉経紺祭斎細寂終淑渉紹常紳崇戚組堂票涼累絵款給景結絞紫就掌硝統絡禁継絹源歳続督維綱際察緒総遜漂綿網僚緑練慰影縁緩緊憬潔賞縄線踪締標賓編寮緯縦縛繁縫隷擦縮償績繊療瞭襟繭織繕願繰鯨蹴羅懸
冖,冗写壱売労受栄軍侵亭帝帰索浸帯冥殻蛍授掃停婦運営揮畳塚傍愛彙寝続滞夢豪穀読輝締諦曖瞬鬱
七,切宅窃託
冂,丹内丙向再同肉肌両肝肖育岡肩肯肢周尚削耐胎胆洞南背肺柄胸脅高剛骨脂宵消脊胴納病脚週商常脱彫堂脳喚換掌硝筒満滑献溝置腸腰構綱需端嫡摘滴適銅腐網稿賞調敵徹撤骸橋興鋼儒矯講購償繭髄臓麗
厂,反厄圧広庁仮灰危年応序床坂阪返励拡岸底店板版府疫厚炭度栃厘原庫座疾症席庭唐疲病涯康痕鹿庶販麻庸粧痩痛渡痘廃飯備痢廊源鉱嫉痴廉遮腐瘍暦摩薦糖磨厳療癖癒願麗麓魔
匚,匹匠甚勘堪
万,方芳坊妨防励放房肪施栃倣紡旅旋族訪傍遊傲旗敷激
之,乏芝
㔾,厄氾犯危範
𠂇,友右左布在存有希佐抜若怖差匿媛援随堕惰雄賊暖賄髪緩諾髄
龴,予序勇通野痛湧預踊
亅,予争序事浄野預静
土,圧去生再在至寺地吐却均坑社走坂坊里佳怪径茎幸侍周垂姓性青坪到法屋垣型持室重城星牲待赴封厘起座挫時致徒倒特陛埋域涯掛基脚経黒埼産執捨週情清唾堆窒彫動堂培堀野郵理陸隆握越街堪軽堅粧場晴堕超塚堤塔等童塀報量塁園煙猿遠塩塊毀溝塞詩腫睡勢塑塡塗働墓睦裏境構種塾精静増墨勲摯趣憧衝請調墜熱墳舗黙壊薫墾壌醒壇緻壁講購瞳糧鐘
口,右加可句兄古号史司召占台因回各吉吸叫向后合如舌吐同名吏囲何含局君呉克告伺束足呈豆否冶乱呂沿河苛拐奇居京享況苦呼固拘使始事治若呪周尚招沼知店東味命和哀咽姻架括活客計故枯咲拾祝昭促怠胎勅亭点洞品訃保侶員唄悦恩荷害格記宮訓郡個娯悟高唆唇倉造捉速託哲凍唐討党胴匿倍哺剖域郭喝寄許啓埼崎捨週唱商紹訟常据設船唾脱彫陳停堂粘培陪部問唯略涼椅営詠渦過賀割喚喜喫給距敬景結減湖喉詐詞就掌詔証診尋税善疎訴創喪短貼超程塔搭棟痘登答筒喩絡落惑園猿遠鉛虞禍該隔感漢詰嗅群詣絹誇鼓嗣試詩飼辞照詳裾聖誠詮践損嘆痴豊酪賂路話歌箇閣語誤豪酷獄誌塾説嫡摘滴適銅銘鳴辣練影鋭謁閲課器憬稿駒熟諸賞嘱請踪諾誕談嘲澄調敵踏賠噴舗褒諧憾還橋憩憲錮興諮樹獣整膳操糖頭膨謀融頼錬嚇轄環矯謹謙講謝償燥謎鍋額騎繕闘難臨韻艶繰警鯨識蹴瀬藻譜議競護譲躍露驚
水,永氷求尿泳泉泰救球康逮詠腺様線踏隷
力,加功幼劣助男努励労劾協効架勅勃勇脅勉脇勘動務賀勤筋勝募湧勧勢働虜勲霧
丁,可打庁芋宇行灯何町河苛奇亭訂荷桁寄埼崎術頂停椅街貯歌寧衝衛衡騎
夕,外死多名列例残殊殉烈移殖葬裂傑夢銘舞隣瞬
卜,外朴訃赴掛
干,刊平汗肝岸幸坪南軒執評報幹献摯
斤,丘斥匠近折兵岳祈所析盾逝哲浜斬断循訴新誓漸暫質薪
日,旧旦白旨旬早百但伯易旺昆者昇昔卓担的拍泊迫明映音皆垣厚恒皇香昨指春昭是星宣泉草単胆昼卑冒昧宴俺陥原脂時借殉冥竜喝渇亀掲婚混習宿唱章惜措曽著都悼得舶温階間暁景湿煮暑晶場晴弾朝堤提湯普復帽揚陽量暗意暇楷楽褐詣源署傷照戦腺禅僧滝暖腸電漠腹盟境緒彰障層増憎稲碑複暮慢漫綿瘍暦歴影謁億憬稽暫賜諸縄線嘲潮踏箸暴履憶諧錦激錯醒壇賭曇薬曖臆縮闇簡韓顕織職贈題覆曜糧韻願鏡識爆譜響籍
王,玉主全狂住呈弄往旺国注宝皇柱美釜珠栓班球現望理琴善程斑聖羨詮徴様潤駐窯養膳環繕璧璽
宀,穴安字守宅完究宛官宜空実宗宙定突宝客室狩窃宣案院宴家害宮宰宵容寄控蛇寂宿崇窓窒密割棺貯富腕嫁寛窟搾寝溶演寡管察綻寧蜜稼窮審踪賓窯寮館憲錠轄擦縮額
工,功巧左江式攻佐空紅拭虹恐貢差控項尋惰試
丂,巧号朽考拷極
广,広庁応序床拡底店府疫度庫座疾症席庭唐疲病康痕鹿庶麻庸粧痩痛渡痘廃痢廊鉱嫉痴廉遮腐瘍摩薦糖磨療癖癒麗麓魔
田,甲男町里押果画苗岬畏胃界思重畑勇厘畝鬼捜畜畔埋留異菓魚黒細巣曽動描猫副野理略累畳童番富幅湧量塁彙塊腫僧蓄働福裸雷裏虜漁魂種層増憎鼻墨瑠課畿勲憧衝審膚魅黙慮薫衡獣奮醜鮮戴瞳翼贈藩翻糧鯨鐘魔
｜,甲押直岬値植殖置
⻌,込巡迅近迎述逆送退逝造速逐逸週進逮運過遇遂達遅違遠遣遮遭遺遵遷選還
入,込全栓納詮
木,札本末未机休朽朱朴困材床条杉束村体来果采刹枝述松枢析東杯板妹枚枕抹味林枠栄架柿枯査柵柔染相茶柱勅栃柄保某昧柳案桜格核株桁校耕根栽殺桟殊珠栓桑速凍桃梅耗菓械梗彩採菜術深巣探陳梨麻椅棺閑棋極検集植森疎棚椎棟媒棒葉彙楷楽棄業禁傑新想鉢裸楼概構漆模様辣暦歴練横課権槽箱膝標褒摩魅機橋樹薪親整操謀磨薬頼錬燥霜襟礎繰瀬藻麓籍欄魔鬱
士,仕吉壮壱志声売荘殻款喜結装詰鼓傲続穀誌読樹膨隷
囗,四囚由曲団吟更困図吹固国宙抽届油便個袖書菌梗黄唱曹笛圏硬最軸替農豊演箇遭横撮潜槽錮濃艶
巾,市布帆希刷姉制怖柿帥帝肺帰師席帯常掃帳婦幅帽業飾滞幕製綿締幣錦諦
夫,失扶券迭拳秩規渓勝替漢嘆鉄僕賛潜撲謄難鶏騰
与,写
氵,汁氾汚汗江池汎汽決沙汰沢沖沈没沃泳沿河泣況治沼注泥波泊泌沸法泡油海活洪浄津浅洗染洞派洋浦酒消浸浜浮浴流涙浪淫液涯渇渓混済渋淑渉深清淡添婆涼温渦減湖港滋湿測渡湯満湧落湾滑漢源溝準滞滝溺塗漠滅溶演漁漆漸漬漂漫漏潰潟潔潤潜潮澄激濁薄濯藩濫瀬藻簿
夂,処冬各拠夜客後俊変夏格降唆修峰液終務略隆陵復絡落愛腹蜂酪賂路閣酸複慶憂履縫麺曖優額覆霧露
廿,世度席庶渡葉遮
止,正企延肯祉征武歩政症捗渋渉紫歯証歳雌歴踪誕賦整頻齢躍
山,仙両岐岡岳岸岩岬峡炭峠幽剛島峰崖崎崇崩密嵐満催綱端徴鋼懲
⺊,占卓店貞点偵悼粘貼
也,他地池施
乜,他地池施
扌,打払扱宇技抗抄折択投把抜批扶抑押拐拡拒拠拘招拙拓担抽抵拝拍披抱抹拉括挟拷指持拾拭挑挨挫振逝捜挿捉捗哲捕掛掘掲控採捨授推据接措掃探捻排描握援換揮提搭揚揺携搾摂損搬誓摘撮撤撲操擁擬擦
弋,代式成弐伐我戒武茂威城拭栽域械盛戚袋幾減裁貸惑感義歳載試誠戦賊滅閥餓畿儀戯蔵賦憾機犠繊戴織職識臓議
女,奴安好如妃妄妥努妊妨妙妖委妻始姉姓妬妹威姻姿怒要案宴桜娯娠凄姫娘萎婚接婆婦媛婿媒嫁嫌嫉数腰楼嫡嬢
⺀,冬尽終
井,丼囲恭耕異溝構講購戴翼
犭,犯狙独猫猛猟猶猿
心,必応忌志芯忍忘忠念泌怨急思怠怒恩恐恵恣息恥秘恋悪患窓捻密悠悲惑愛意感愚慈愁想誌総態徳認寧蜜慰億慶穂憂慮憶憾憩憲曖臆懇聴優懲癒懸
寸,付寺守団寿村対肘侍府附冠持狩専耐待封時射将辱酎討特尉得符尋尊等博詩腐慰遵鋳導樹薄縛謝爵闘簿
内,丙肉肌肝肖育肩肯肢削胎胆背肺柄胸脅骨脂宵消脊病脚脱脳硝滑腸腰腐徹撤骸髄臓
丷,平弟来券幸坪併咲送帝南美悦拳朕執釈曽率脱瓶遂税善尊隊番評塀報傍猶献摂羨僧関説層増憎嫡摘滴適様鋭閲摯遵審墜締敵餅窯養膳諦謄繕贈藩翻騰
辶,辺返迭迫追逃迷通逓途透連随道遍遊遡遜適導避縫謎髄
己,包妃改忌抱泡巻胞記起配砲圏飽選
丬,北壮状荘背将装寝
氏,民低底抵邸紙眠婚
卩,令印却即卵冷服命卸柳脚御報節鈴零領齢
礻,礼社祈祉祝神祖祥視禍禅福
及,扱吸級
𧘇,衣依表哀衰衷俵袋裁喪装裂園猿遠裏製褒壊懐還環襲
艹,芋芝花芸芯芳英苛芽苦茎若苗茂茨荒荘草茶荷華匿萎菓菊菌菜著描猫葛敬慌葬塔搭募葉落蓋寛漢蒸嘆蓄漠墓幕夢蔑慕暮膜模蔵諾蔽獲薫薪薦薄薬穫繭藤難藩藍警藻臓護驚
于,芋宇
习,羽翁扇習翌濯翼翻曜躍
亐,汚
反,仮坂阪返板版販飯
火,灰灯災炎炊炉秋炭畑淡煮焼焦然煙愁照煩滅憎熟談燃礁燥爆
云,会伝芸転雲絵魂曇
支,伎岐技枝肢鼓
厃,危
⺈,危争角免急浄負陥勉逸魚喚換象解触漁静像衡鮮鯨
气,気汽
⺄,気迅汽
龷,共供昔洪借展基黄惜措期棋欺港碁殿旗横選暴錯爆籍
卬,仰迎抑
曰,曲更便書梗唱曹硬最替農豊遭撮潜槽濃艶
开,刑形併型研瓶開塀餅
皿,血盆益盛盗猛温衆塩盟寧監盤濫藍艦鑑
牛,件制牲特解製犠
父,交効郊釜校絞較
⺌,光当輝
兀,光暁焼輝
冋,向尚高常堂掌稿賞橋矯償
耂,考老孝者拷教著都煮暑署酵緒諸箸賭
彳,行役往径征彼後待律桁従徐徒術得街御循復微徴徳衝徹履衛衡縦懲覆
亍,行桁術街衝衛衡
冉,再溝構講購
歹,死列例残殊殉烈殖葬裂
冫,次均冶冷茨疫姿恣疾弱准症凄凍疲病痕盗痩痛痘痢塁資嫉痴溺瘍凝諮療癖癒
欠,次吹欧炊茨姿恣盗軟欲飲款欺資歌歓諮
未,朱来妹味昧株耕殊珠耗魅籍
巛,州巡災順酬
𡿨,州巡災順酬
𠫓,充育流統硫棄銃徹撤
巴,色把肥艶
巳,色把肥港遷艶
尺,尽択沢昼釈訳駅
卂,迅
戊,成茂威城盛戚減感誠滅蔵憾臓
戈,成伐我戒茂威城栽域械盛戚幾減裁惑感義歳載誠戦賊滅閥餓畿儀戯蔵憾機犠繊戴織職識臓議
千,舌乱括活重動辞腫働話種勲衝薫憩
⺧,先告洗造酷
⺕,争君事浄侵郡浸群寝静
乇,宅託
中,仲沖忠衷貴遺潰
彐,当急帰掃婦緑録
弍,弐
壬,任妊賃
午,年許
肉,肌肝肖育肩肯肢削胎胆背肺胸脅骨脂宵消脊脚脱脳硝滑腸腰腐徹撤骸髄臓
凡,帆汎恐
白,百伯的拍泊迫皆皇泉卑原習宿舶階楷楽源腺碑綿線諧錦激薬縮願
犬,伏狂状狭狩然献獄黙獲獣燃類
忄,忙快怪性怖悔恒恨悦悟悩惧惨情惜悼慌惰愉慨慎慄慣慢憬憧憤憶懐憾
亡,忙妄忘盲荒望慌網
毋,毎毒侮悔海梅敏貫慣繁
月,有肘青肥服明胃前胞朕胴能脈朗脇祭情清豚崩望期湖散勝随婿晴堕惰棚朝愉腕絹腫腎煎塑腹盟賄熊際察精静遡態膜請嘲潮罷膚憂膳膨諭輸臆擦謄優癒髄覇騰襲籠
丈,吏使
少,劣沙抄妙歩砂省秒渉
立,位辛泣拉音宰倍剖竜商章接培陪部翌粒童暗意辞新滝境彰障端辣億憧賠憶薪親避壁臆瞳闇織職璧癖韻鏡識競響鐘襲籠
矢,医知侯候疾族喉短嫉痴疑凝擬矯
可,何河苛奇荷寄埼崎椅歌騎
化,花貨靴傾
手,我承看挙拳掌義餓儀撃摯摩犠議
夬,快決
攵,改攻条放牧枚故政致敏倣救教啓赦敗悠敢敬散傲数微徴敵徹撤敷幣弊蔽激整緻繁厳懲警驚
目,貝見具直盲看県盾省相則貞眉負冒員唄貢財真値眠貨貫眼規惧現視責側眺偵貪敗販貧賀覚貴循植殖測貸着貯貼買費帽貿寛債資慎睡想賊損置賃督睦賂賄慣算漬遺潰賛賜質賞賠箱賓賦噴墳憤賢親積賭購償績霜瞳覧瞭観鎖瞬贈鎮韻懸
用,角通痛備解触踊
元,完玩冠院頑
今,含吟念貪捻琴
布,希怖
去,却法脚
穴,究空突窃控窓窒窟搾窮窯
匀,均
吕,串患
尹,君郡群
彡,形杉参珍修彩惨彫診須彰髪影膨顔鬱
糸,系紀級糾係紅約索紙純素孫納紛紡紋経紺細終紹紳組累絵給結絞紫統絡継絹続維綱緒総遜綿網緑練縁緩緊潔縄線締編緯縦縛繁縫縮績繊繭織繕繰羅懸
𠃑,呉娯虞誤
亢,坑抗航
古,克居享苦固故枯個郭据湖裾箇塾嫡摘滴適熟敵錮
左,佐差惰
才,材財閉
乍,作昨詐酢搾
司,伺詞嗣飼
禾,私秀利委季和科香秋奏秒称笑租秩透秘移萎菌釈梨税程番痢愁稚穀種稲誘稼稽稿審穂穏積穫藩翻
以,似
三,寿馬駅駆駄駒鋳駐罵篤騎験騒騰驚
主,住往注柱駐
衤,初袖被補裕褐裾裸複襟
且,助宜狙阻査祖租粗組畳
予,序野預
申,伸神紳痩
龰,走足是促赴起従捉徒旋越距婿疎超堤提践疑趣踏凝縦擬礎題
艮,即良限恨食退郎既根娘朗浪眼郷痕廊慨節概銀養墾懇爵響
太,汰駄
爪,妥受授愛曖
文,対蚊紋斑
本,体鉢
旦,但担垣恒宣胆昼得場湯揚陽量傷腸瘍壇糧
冘,沈枕
氐,低底抵邸
廴,廷延建庭健艇誕鍵
𡈼,廷庭艇懲
弚,弟
弔,弟
奴,努怒
殳,投没役殴股疫段殺般殻設毀殿搬穀撃盤鍛
䒑,豆岡並逆首前剛従喜滋善短痘登道普鼓慈煎塑豊綱磁遡僕網澄導撲鋼樹縦膳頭膨繕闘艶譜
⻏,那邦邪邸郊郎郡郭郷都部郵廊響
刃,忍認
友,抜媛援暖髪緩
半,伴判畔
⻖,阪防阻附限院陥降除陣陛陰険陳陶陪陸隆陵隅随堕隊陽隔隙隠際障墜隣
不,否杯
比,批昆皆陛混鹿階楷諧麗麓
毛,尾耗
丘,兵岳浜
叧,別
方,芳坊妨防放房肪施倣紡旅旋族訪傍遊傲旗敷激
丰,邦拝契害峰割喫蜂潔縫轄
台,冶始治怠胎
朩,余叙徐除途斜塗雑
夭,妖沃橋矯
舌,乱括活辞話憩
令,冷鈴零領齢
厉,励栃
戸,戻肩所房炉扇涙啓雇扉顧
⺍,労栄単桜悩蛍巣脳猟営弾戦禅獣厳
夗,宛怨腕
衣,依哀衰袋裁喪装裂製壊懐襲
永,泳詠
央,英映
勿,易物場湯揚陽傷腸瘍賜
正,延征政症証誕整
㕣,沿船鉛
甲,押岬
区,欧殴枢駆
圭,佳封涯掛街
西,価
牙,芽邪既雅慨概
圣,怪径茎経軽
亥,劾刻核該骸
広,拡鉱
㠯,官阜帥追師棺遣管館
厈,岸
石,岩拓妬研砂砕破砲硬硝硫碁磁碑確磨礁礎
⺩,玩
巨,拒距
処,拠
共,供洪基期棋欺港碁殿旗選暴爆
劦,協脅脇
兄,況呪祝悦党脱税説鋭閲競
ハ,具益真惧慎興鎮
出,屈拙掘堀窟
龹,券拳謄騰
玄,弦畜舷率蓄
乎,呼
⺼,股肪筋然腺膝燃臆
虍,虎虐虚虞虜戯劇膚慮
交,効郊校絞較
句,拘敬駒警驚
玉,国宝璧璽
肀,妻建津律書凄唐健康粛逮庸筆糖隷鍵
爫,采乳将浮渓彩採菜媛援揺暖緩謡瞬鶏
吏,使
朿,刺策
市,姉柿
寺,侍持待時特等詩
老,者著都煮暑署緒諸箸賭
右,若匿諾
耳,取恥敢最聖摂聞撮餌趣厳聴職
𠮷,周捨週彫園猿遠調舗
示,宗奈尉祭崇票款禁際察漂慰踪標隷擦襟
尗,叔寂淑戚督
上,叔峠寂淑戚督
朮,述術
召,招沼昭紹詔超照
升,昇飛
公,松翁訟総
生,姓性青星牲産情清隆晴精静請醒
早,卓草章悼彰障
由,宙抽届油袖黄笛軸演横
平,坪評
𤴓,定綻錠
尼,泥
勺,的約酌釣
失,迭秩鉄
占,店点粘貼
束,東勅速凍陳疎棟辣練整頼錬瀬
至,到屋室致倒窒握緻
龶,毒表素俵責債漬積麺績
孚,乳浮
皮,波彼披破疲被婆
片,版
必,泌秘密蜜
付,府附符腐
𠂤,阜帥追師
毎,侮悔海梅敏繁
𠬝,服報
弗,沸費
牜,物牧
并,併瓶塀餅
业,並虚湿普僕戯撲霊繊顕譜
𡗗,奉春奏泰俸棒
包,抱泡胞砲飽
卉,奔暁焼噴墳憤
末,抹
叩,命
尔,弥
列,例烈裂
卆,枠砕粋酔
戌,威減感滅憾
次,茨姿恣盗資諮
因,咽姻恩
疒,疫疾症疲病痕痩痛痘痢嫉痴瘍療癖癒
𦈢,卸御
斗,科料斜
加,架賀
介,界
亘,垣恒宣
已,紀
車,軌軍軒庫陣連乾斬転軟運揮軽軸較幹載漸輝撃暫輩範輪輸轄
各,客格略絡落酪賂路閣額露
屰,逆塑遡
屮,逆塑遡
刍,急
夹,峡挟狭
系,係孫遜懸
刑,型
㓞,契喫潔
訁,計訃記訓託討許訟設詠詐詞詔証診訴該詰詣誇試詩詳誠詮語誤獄誌説謁課諸請諾誕談諧諮謀謹謙講謝謎識譜議護譲
亖,計訃記訓託討許訟設詠詐詞詔証診訴該詰詣誇試詩詳誠詮語誤獄誌説謁課諸請諾誕談諧諮謀謹謙講謝謎識譜議護譲
聿,建津律書健粛庸筆鍵
瓜,孤弧
ユ,侯候喉
巟,荒慌
川,荒訓慌
考,拷
肖,削宵消硝
冊,柵倫偏遍嗣編輪論
关,咲送朕関
天,咲送蚕朕添関
旨,指脂詣稽
守,狩
自,首臭夏息頃頂項順須道頑嗅傾頓煩頒預寡鼻領導憩頭頰頼頻額顎顔顕題類願瀬顧
合,拾給塔搭答
矛,柔務霧
里,重厘埋黒動野理童量腫働裏種墨勲憧衝黙薫瞳糧鐘
夋,俊唆酸
允,俊唆酸
余,叙徐除途斜塗
成,城盛誠
争,浄静
式,拭試
良,食郎娘朗浪廊養
言,信訂訪訳評誉話誓読認罰誘誰調論諦諭謡謄警
甘,甚某勘紺堪媒謀
匹,甚勘堪
疋,是旋婿疎堤提疑凝擬礎題
切,窃
叀,専恵穂
㦮,浅桟残践銭
先,洗
氿,染
刖,前愉煎諭輸癒
壮,荘装
足,促捉距践踏
貝,則貞負員唄貢財貨貫責側偵貪敗販貧賀貴測貸貯貼買費貿債資賊損賃賂賄慣漬遺潰賛賜質賞賠賓賦噴墳憤賢積賭購償績鎖贈韻
谷,俗容浴欲裕溶
而,耐需端儒
𠆢,茶珍診漆膝
兆,挑逃桃眺跳
𤣩,珍瑠璃
㐱,珍診
灬,点馬烈魚黒庶無蒸煎駅漁駆熊遮駄墨潟駒駐熱罵黙窯薦篤鮮騎験騒鯨騰驚
同,洞胴筒銅興
下,峠
虫,独虹風蚊蚕強蛍蛇嵐蛮触蜂蜜濁融繭騒
𠂢,派脈
北,背
巿,肺
癶,発登廃澄
𦍌,美善羨様窯養膳繕
走,赴起徒越超趣
𠘨,風嵐
䖝,風嵐
丙,柄病
亦,変恋蛮湾
更,便梗硬
呆,保褒
孛,勃
